player_id,lnr_id,lnr_slug,name,team,team_code,position_group,position_raw,nationality,age,height_cm,weight_kg,season,matches_played,minutes_total,minutes_avg,yellow_cards,orange_cards,red_cards,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,tries_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_disc,axis_pow,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,rating_value,has_prior
lnr_133,133,jon-zabala-arrieta,J. Zabala Arrieta,Pau,PAU,FRONT_ROW,1ère ligne,Espagne,29.0,190.0,132.0,2025-2026,4,109.0,27.2,0,0,0,15.41,,,0.73,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,83.2,72.1,0.157,0,0,0,87,100,37,1ère Ligne,1L,16,Basse,True,Basse,True,88,43.6,,,,,,,,,,,,69.4,True
lnr_1075,1075,joel-kpoku,Joel Kpoku,Pau,PAU,LOCK,2ème ligne,Angleterre,26.0,196.0,114.0,2025-2026,3,90.0,30.0,0,0,0,13.33,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,77.8,70.8,0.105,0,0,0,70,100,0,2ème Ligne,2L,10,Basse,True,Basse,True,48,32.9,,,,,,,,,,,,71.1,True
lnr_11695,11695,toshi-richard-butlin,T. Butlin,Pau,PAU,WINGER,Ailier,Australie,21.0,,,2025-2026,1,62.0,62.0,0,0,0,6.45,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,51.5,68.6,0.075,0,0,0,74,100,0,Ailier,AIL,8,Basse,True,Basse,True,25,40.0,,,,,,,,,,,,68.6,False
lnr_1814,1814,pierre-henri-azagoh-kouadio,P. Azagoh Kouadio,Paris,SFP,LOCK,2ème ligne,France,27.0,196.0,103.0,2025-2026,17,729.0,42.9,1,0,0,15.91,,,0.11,,,,0.11,0.22,,,0.0,0.0,,,,,lnr,71.4,71.2,0.85,31,15,0,100,67,6,2ème Ligne,2L,85,Haute,False,Moyenne,False,46,35.7,,,,,,,,,,,,73.0,True
lnr_1811,1811,giorgi-melikidze,Giorgi Melikidze,Paris,SFP,FRONT_ROW,1ère ligne,Géorgie,29.0,180.0,116.0,2025-2026,17,746.0,43.9,0,0,0,9.01,,,0.64,,,,0.0,0.11,,,3.22,0.64,,,,,lnr,81.2,81.2,1.0,0,9,80,28,100,81,1ère Ligne,1L,100,Haute,False,Moyenne,False,12,93.0,77.6,GEORG,27,cluster_0,52.2,50.2,50.0,88.4,89.4,54.2,92.0,76.1,True
lnr_1802,1802,paul-alo-emile,Paul Alo Emile,Paris,SFP,FRONT_ROW,1ère ligne,Australie,34.0,180.0,132.0,2025-2026,16,667.0,41.7,0,0,0,13.91,,,0.12,,,,0.0,0.24,,,0.0,0.0,,,,,lnr,80.5,80.1,0.962,0,20,0,73,100,6,1ère Ligne,1L,96,Haute,False,Moyenne,False,19,88.5,,,,,,,,,,,,71.7,True
lnr_1831,1831,moses-eneliko-alo-emile,M. Alo Emile,Paris,SFP,FRONT_ROW,1ère ligne,Australie,26.0,187.0,125.0,2025-2026,16,607.0,37.9,1,0,0,10.54,,,0.66,,,,0.0,0.13,,,0.0,0.0,,,,,lnr,67.9,68.2,0.876,0,11,0,42,65,34,1ère Ligne,1L,88,Haute,False,Moyenne,False,126,20.1,,,,,,,,,,,,68.9,True
lnr_909,909,tanginoa-palu-halaifonua,T. Halaifonua,Paris,SFP,BACK_ROW,3ème ligne,Tonga,29.0,196.0,115.0,2025-2026,16,879.0,54.9,2,0,0,10.47,,,0.46,,,,0.18,0.36,,,2.28,0.46,,,,,lnr,64.2,64.2,1.0,21,34,87,37,42,78,3ème Ligne,3L,100,Haute,False,Bonne,False,82,12.9,75.3,TONGA,8,cluster_0,57.2,63.6,50.0,87.7,79.4,53.7,94.4,64.2,False
lnr_1780,1780,mathieu-hirigoyen,Mathieu Hirigoyen,Paris,SFP,BACK_ROW,3ème ligne,France,27.0,194.0,95.0,2025-2026,16,745.0,46.6,0,0,0,15.03,,,0.0,,,,0.11,0.11,,,1.07,0.21,,,,,lnr,69.2,69.3,0.874,13,10,41,79,100,24,3ème Ligne,3L,87,Haute,False,Moyenne,False,60,36.0,,,,,,,,,,,,68.5,True
lnr_981,981,tawera-kerr-barlow,T. Kerr Barlow,Paris,SFP,SCRUM_HALF,Demi de mêlée,Nouvelle Zélande,35.0,187.0,91.0,2025-2026,15,719.0,47.9,0,0,0,5.23,,,0.11,,,,0.0,0.33,,,1.11,0.22,,,,,lnr,58.2,58.2,0.996,0,15,15,36,100,25,Demi de mêlée,9,100,Haute,False,Moyenne,False,41,4.8,,,,,,,,,,,,58.2,False
lnr_11736,11736,joseph-marchant,Joseph Marchant,Paris,SFP,CENTRE,Centre,Angleterre,29.0,183.0,89.0,2025-2026,15,913.0,60.9,0,0,0,7.1,,,0.0,,,,0.26,0.18,,,0.44,0.09,,,,,lnr,57.2,57.2,1.0,22,11,10,62,100,6,Centre,CTR,100,Haute,False,Bonne,False,76,2.6,71.4,Angleterre,14,cluster_1,76.6,60.3,50.0,96.2,86.4,70.4,84.8,57.2,False
lnr_1806,1806,baptiste-pesenti,B. Pesenti,Paris,SFP,BACK_ROW,3ème ligne,France,28.0,195.0,118.0,2025-2026,15,822.0,54.8,1,0,0,11.97,,,0.0,,,,0.0,0.39,,,0.97,0.19,,,,,lnr,62.7,63.0,0.964,0,37,37,51,69,22,3ème Ligne,3L,96,Haute,False,Bonne,False,84,10.2,,,,,,,,,,,,62.9,True
lnr_1779,1779,lucas-peyresblanques,L. Peyresblanques,Paris,SFP,FRONT_ROW,1ère ligne,France,28.0,181.0,96.0,2025-2026,15,454.0,30.3,0,0,0,11.81,,,0.18,,,,0.18,0.35,,,1.76,0.35,,,,,lnr,85.3,80.0,0.655,51,29,44,54,100,35,1ère Ligne,1L,66,Moyenne,False,Moyenne,False,20,87.9,,,,,,,,,,,,79.6,True
lnr_975,975,yoan-tanga-mangene,Y. Tanga Mangene,Paris,SFP,BACK_ROW,3ème ligne,France,29.0,185.0,107.0,2025-2026,15,742.0,49.5,0,0,0,11.11,,,0.43,,,,0.43,1.62,,,1.62,0.32,,,,,lnr,88.1,85.8,0.87,51,100,62,43,100,60,3ème Ligne,3L,87,Haute,False,Moyenne,False,3,97.8,,,,,,,,,,,,78.3,True
lnr_1756,1756,jeremy-charles-ward,J. Ward,Paris,SFP,CENTRE,Centre,Afrique du Sud,30.0,187.0,92.0,2025-2026,15,993.0,66.2,1,0,0,9.26,,,0.24,,,,0.73,0.56,,,2.42,0.48,,,,,lnr,71.9,71.9,1.0,62,36,55,91,57,52,Centre,CTR,100,Haute,False,Bonne,False,21,74.0,,,,,,,,,,,,71.9,False
lnr_1790,1790,romain-briatte,Romain Briatte,Paris,SFP,LOCK,2ème ligne,France,33.0,194.0,97.0,2025-2026,14,889.0,63.5,3,0,0,14.31,,,0.0,,,,0.0,0.45,,,0.0,0.0,,,,,lnr,52.5,52.5,1.0,0,32,0,82,19,0,2ème Ligne,2L,100,Haute,False,Bonne,False,69,2.9,,,,,,,,,,,,52.5,False
lnr_660,660,samuel-ezeala,Samuel Ezeala,Paris,SFP,CENTRE,Centre,Espagne,26.0,187.0,99.0,2025-2026,14,849.0,60.6,1,0,0,4.71,,,0.19,,,,0.66,0.09,,,0.0,0.0,,,,,lnr,57.3,58.0,0.942,56,6,0,29,49,14,Centre,CTR,94,Haute,False,Bonne,False,73,6.5,,,,,,,,,,,,60.2,True
lnr_1757,1757,peniasi-dakuwaqa,Peniasi Dakuwaqa,Paris,SFP,FULLBACK,Arrière,Fidji,28.0,186.0,95.0,2025-2026,13,946.0,72.8,2,0,0,4.4,,,0.34,,,,0.93,1.35,,,2.54,0.51,,,,,lnr,79.4,79.4,1.0,71,80,35,72,36,82,Arrière,ARR,100,Haute,False,Bonne,False,2,97.0,,,,,,,,,,,,80.2,True
lnr_12539,12539,giacomo-nicotera-1,Giacomo Nicotera,Paris,SFP,FRONT_ROW,1ère ligne,Italie,29.0,183.0,108.0,2025-2026,13,677.0,52.1,1,0,0,13.23,,,0.35,,,,0.0,0.12,,,0.59,0.12,,,,,lnr,70.8,70.8,0.977,0,10,15,67,69,27,1ère Ligne,1L,98,Haute,False,Moyenne,False,109,31.2,73.1,ITALY,11,cluster_1,73.5,54.4,50.0,85.5,67.2,57.8,86.1,68.0,True
lnr_415,415,paul-abadie,Paul Abadie,Paris,SFP,SCRUM_HALF,Demi de mêlée,France,31.0,176.0,88.0,2025-2026,11,468.0,42.5,0,0,0,9.4,,,0.0,,,,0.34,1.03,,,0.0,0.0,,,,,lnr,67.3,68.2,0.648,24,48,0,100,100,0,Demi de mêlée,9,65,Moyenne,False,Moyenne,False,18,59.5,,,,,,,,,,,,66.8,True
lnr_1794,1794,sekou-macalou,Sekou Macalou,Paris,SFP,BACK_ROW,3ème ligne,France,30.0,198.0,108.0,2025-2026,11,481.0,43.7,0,0,0,11.14,,,0.67,,,,0.17,0.17,,,0.0,0.0,,,,,lnr,71.4,70.8,0.564,20,16,0,43,100,37,3ème Ligne,3L,56,Moyenne,False,Moyenne,False,38,60.2,69.0,France,17,cluster_1,61.8,62.0,50.0,88.4,77.5,61.9,82.2,73.3,True
lnr_1769,1769,thibaut-robert-motassi-dibongue,T. Motassi Dibongue,Paris,SFP,SCRUM_HALF,Demi de mêlée,France,21.0,175.0,79.0,2025-2026,10,253.0,25.3,0,0,0,10.75,,,0.0,,,,0.63,1.58,,,3.16,0.63,,,,,lnr,81.2,73.9,0.351,45,74,43,100,100,45,Demi de mêlée,9,35,Basse,True,Basse,False,6,88.1,,,,,,,,,,,,70.8,True
lnr_1771,1771,noah-tisie-nene,N. Nene,Paris,SFP,CENTRE,Centre,France,21.0,192.0,108.0,2025-2026,10,724.0,72.4,0,0,0,6.74,,,0.11,,,,0.77,0.44,,,3.31,0.66,,,,,lnr,75.3,74.3,0.804,66,28,75,57,100,55,Centre,CTR,80,Haute,False,Moyenne,False,9,89.6,,,,,,,,,,,,74.3,False
lnr_984,984,thierry-paiva,Thierry Paiva,Paris,SFP,FRONT_ROW,1ère ligne,France,30.0,184.0,115.0,2025-2026,10,389.0,38.9,0,0,0,10.08,,,0.41,,,,0.21,0.0,,,0.0,0.0,,,,,lnr,82.8,77.2,0.561,59,0,0,38,100,21,1ère Ligne,1L,56,Moyenne,False,Basse,False,34,78.7,,,,,,,,,,,,73.4,True
lnr_336,336,tani-vili,Tani Vili,Paris,SFP,CENTRE,Centre,France,25.0,187.0,109.0,2025-2026,9,632.0,70.2,0,0,0,5.7,,,0.13,,,,0.76,0.51,,,1.27,0.25,,,,,lnr,70.6,70.4,0.701,65,32,29,43,100,28,Centre,CTR,70,Haute,False,Moyenne,False,27,66.2,,,,,,,,,,,,71.3,True
lnr_11764,11764,alvaro-garcia-albo,A. Garcia Albo,Paris,SFP,FRONT_ROW,1ère ligne,Espagne,22.0,180.0,120.0,2025-2026,7,266.0,38.0,0,0,0,10.53,,,0.0,,,,0.0,0.0,,,1.5,0.3,,,,,lnr,78.2,73.1,0.384,0,0,37,42,100,22,1ère Ligne,1L,38,Basse,True,Basse,False,72,54.1,,,,,,,,,,,,70.5,True
lnr_1736,1736,sergo-abramishvili,S. Abramishvili,Paris,SFP,FRONT_ROW,1ère ligne,Géorgie,22.0,184.0,105.0,2025-2026,6,277.0,46.2,0,0,0,13.0,,,0.0,,,,0.0,0.0,,,1.44,0.29,,,,,lnr,80.2,74.1,0.4,0,0,36,65,100,22,1ère Ligne,1L,40,Moyenne,False,Basse,False,59,62.7,,,,,,,,,,,,71.3,True
lnr_1752,1752,juan-martin-scelzo,J. Scelzo,Paris,SFP,BACK_ROW,3ème ligne,France,24.0,192.0,110.0,2025-2026,6,301.0,50.2,0,0,0,11.16,,,0.0,,,,0.0,0.53,,,1.33,0.27,,,,,lnr,71.9,70.7,0.353,0,50,51,44,100,31,3ème Ligne,3L,35,Basse,True,Basse,False,39,58.1,,,,,,,,,,,,68.6,True
lnr_1804,1804,ryan-chapuis,Ryan Chapuis,Paris,SFP,BACK_ROW,3ème ligne,France,28.0,190.0,105.0,2025-2026,5,247.0,49.4,0,0,0,13.6,,,0.32,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,65.2,68.6,0.29,0,0,0,66,100,17,3ème Ligne,3L,29,Basse,True,Basse,False,69,26.9,,,,,,,,,,,,70.2,True
lnr_263,263,joe-jonas,Joe Jonas,Paris,SFP,FULLBACK,Arrière,Afrique du Sud,25.0,180.0,90.0,2025-2026,5,178.0,35.6,0,0,0,5.39,,,0.0,,,,1.35,0.45,,,2.25,0.45,,,,,lnr,76.3,71.3,0.21,100,27,31,94,100,37,Arrière,ARR,21,Basse,True,Basse,True,8,78.8,,,,,,,,,,,,71.8,True
lnr_1773,1773,charles-laloi,Charles Laloi,Paris,SFP,WINGER,Ailier,France,22.0,181.0,80.0,2025-2026,5,257.0,51.4,0,0,0,5.29,,,0.31,,,,0.62,0.31,,,0.0,0.0,,,,,lnr,64.3,68.2,0.309,39,19,0,56,100,20,Ailier,AIL,31,Basse,True,Basse,False,27,35.0,,,,,,,,,,,,64.5,True
lnr_1788,1788,lester-etien,Lester Etien,Paris,SFP,CENTRE,Centre,France,30.0,180.0,93.0,2025-2026,4,254.0,63.5,0,0,0,4.41,,,0.0,,,,0.63,0.94,,,0.0,0.0,,,,,lnr,68.6,69.6,0.282,54,60,0,25,100,0,Centre,CTR,28,Basse,True,Basse,True,32,59.1,,,,,,,,,,,,70.4,True
lnr_13940,13940,john-iscaro,John Iscaro,Paris,SFP,FRONT_ROW,1ère ligne,Italie,28.0,187.0,122.0,2025-2026,4,166.0,41.5,0,0,0,15.9,,,0.0,,,,0.0,0.0,,,2.41,0.48,,,,,lnr,83.5,73.2,0.24,0,0,60,91,100,36,1ère Ligne,1L,24,Basse,True,Basse,True,68,56.4,,,,,,,,,,,,73.2,False
lnr_13812,13812,iakopo-petelo-mapu,I. Petelo Mapu,Paris,SFP,BACK_ROW,3ème ligne,Nouvelle Zélande,28.0,182.0,104.0,2025-2026,4,154.0,38.5,0,0,0,9.35,,,0.52,,,,0.52,0.0,,,2.6,0.52,,,,,lnr,79.9,71.8,0.181,62,0,100,27,100,88,3ème Ligne,3L,18,Basse,True,Basse,True,30,68.3,,,,,,,,,,,,71.8,False
lnr_1148,1148,andy-timo,Andy Timo,Paris,SFP,BACK_ROW,3ème ligne,France,21.0,192.0,95.0,2025-2026,4,130.0,32.5,0,0,0,1.23,,,0.0,,,,0.62,0.0,,,0.0,0.0,,,,,lnr,73.7,70.6,0.152,73,0,0,0,100,0,3ème Ligne,3L,15,Basse,True,Basse,True,42,54.8,,,,,,,,,,,,70.6,False
lnr_1457,1457,louis-foursans-bourdette,L. Foursans Bourdette,Paris,SFP,FLY_HALF,Demi d'ouverture,France,24.0,170.0,80.0,2025-2026,2,80.0,40.0,0,0,0,9.0,,,0.0,,,,1.0,0.0,,,9.0,0.0,,,,,lnr,68.0,69.8,0.11,79,0,67,100,100,0,Ouvreur,10,11,Basse,True,Basse,True,10,75.0,,,,,,,,,,,,64.2,True
lnr_1939,1939,zack-henry,Zack Henry,Paris,SFP,FLY_HALF,Demi d'ouverture,Angleterre,31.0,182.0,89.0,2025-2026,2,108.0,54.0,0,0,0,4.44,,,0.0,,,,0.0,0.74,,,5.93,0.0,,,,,lnr,62.6,68.9,0.148,0,39,43,47,100,0,Ouvreur,10,15,Basse,True,Basse,True,14,65.8,,,,,,,,,,,,76.6,True
lnr_1741,1741,leo-monin,Léo Monin,Paris,SFP,FULLBACK,Arrière,France,24.0,187.0,86.0,2025-2026,1,42.0,42.0,0,0,0,1.9,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,47.2,68.9,0.05,0,0,0,17,100,0,Arrière,ARR,5,Basse,True,Basse,True,13,62.1,,,,,,,,,,,,68.9,False
lnr_12374,12374,ethan-tia,Ethan Tia,Paris,SFP,FRONT_ROW,1ère ligne,France,20.0,,,2025-2026,1,41.0,41.0,0,0,0,19.51,,,0.0,,,,0.0,1.95,,,0.0,0.0,,,,,lnr,84.8,70.9,0.059,0,100,0,100,100,0,1ère Ligne,1L,6,Basse,True,Basse,True,106,32.5,,,,,,,,,,,,70.9,False
lnr_935,935,aleksandre-kuntelia,A. Kuntelia,La Rochelle,LRO,FRONT_ROW,1ère ligne,Géorgie,23.0,197.0,135.0,2025-2026,18,745.0,41.4,1,0,0,8.91,,,0.0,,,,0.0,0.21,,,0.54,0.11,,,,,lnr,67.2,67.2,1.0,0,18,13,27,72,8,1ère Ligne,1L,100,Haute,False,Moyenne,False,130,17.5,,,,,,,,,,,,64.1,True
lnr_985,985,levani-botia-veivuke,L. Veivuke,La Rochelle,LRO,CENTRE,Centre,Fidji,37.0,182.0,103.0,2025-2026,18,954.0,53.0,2,0,0,9.9,,,1.09,,,,0.42,0.67,,,2.52,0.5,,,,,lnr,67.1,67.1,1.0,36,43,57,100,10,76,Centre,CTR,100,Haute,False,Bonne,False,50,35.1,82.5,FIJI,16,cluster_0,100.0,92.1,50.0,86.3,50.0,95.2,91.8,68.6,True
lnr_1004,1004,thomas-berjon,Thomas Berjon,La Rochelle,LRO,SCRUM_HALF,Demi de mêlée,France,27.0,171.0,76.0,2025-2026,14,614.0,43.9,0,0,0,3.91,,,0.13,,,,0.26,0.39,,,0.65,0.13,,,,,lnr,58.4,60.2,0.851,18,18,9,16,100,21,Demi de mêlée,9,85,Haute,False,Moyenne,False,38,11.9,,,,,,,,,,,,64.6,True
lnr_1018,1018,jules-favre,Jules Favre,La Rochelle,LRO,WINGER,Ailier,France,27.0,181.0,93.0,2025-2026,14,976.0,69.7,1,0,0,5.98,,,0.25,,,,0.82,0.25,,,2.05,0.41,,,,,lnr,66.8,66.8,1.0,51,16,39,67,68,39,Ailier,AIL,100,Haute,False,Bonne,False,32,21.2,,,,,,,,,,,,66.8,False
lnr_997,997,antoine-hastoy,Antoine Hastoy,La Rochelle,LRO,FLY_HALF,Demi d'ouverture,France,28.0,180.0,86.0,2025-2026,14,887.0,63.4,1,0,1,4.06,,,0.0,,,,0.45,0.54,,,8.75,0.18,,,,,lnr,60.2,60.2,1.0,35,29,65,41,0,20,Ouvreur,10,100,Haute,False,Bonne,False,37,5.3,,,,,,,,,,,,60.2,False
lnr_954,954,jack-nowell,Jack Nowell,La Rochelle,LRO,WINGER,Ailier,Angleterre,32.0,180.0,98.0,2025-2026,13,865.0,66.5,0,0,0,3.79,,,0.0,,,,1.57,0.92,,,2.77,0.55,,,,,lnr,82.3,82.3,1.0,98,57,52,33,100,31,Ailier,AIL,100,Haute,False,Bonne,False,1,100.0,74.5,Angleterre,39,cluster_1,86.3,61.3,50.0,88.4,84.2,74.7,87.9,82.3,False
lnr_939,939,oscar-jegou,Oscar Jegou,La Rochelle,LRO,BACK_ROW,3ème ligne,France,22.0,190.0,90.0,2025-2026,12,805.0,67.1,1,0,0,8.84,,,0.2,,,,0.1,0.8,,,0.99,0.2,,,,,lnr,69.5,69.6,0.944,12,75,38,22,69,34,3ème Ligne,3L,94,Haute,False,Bonne,False,52,43.5,,,,,,,,,,,,70.1,True
lnr_969,969,charles-kante-samba,C. Kante Samba,La Rochelle,LRO,LOCK,2ème ligne,France,21.0,,115.0,2025-2026,12,565.0,47.1,1,0,0,7.93,,,0.0,,,,0.0,0.28,,,0.0,0.0,,,,,lnr,62.6,65.1,0.658,0,20,0,8,58,0,2ème Ligne,2L,66,Moyenne,False,Moyenne,False,58,18.6,,,,,,,,,,,,66.7,True
lnr_1824,1824,latu-silatolu-latu,L. Latu,La Rochelle,LRO,FRONT_ROW,1ère ligne,Tonga,33.0,178.0,110.0,2025-2026,12,537.0,44.8,0,0,0,6.7,,,0.74,,,,0.15,0.89,,,1.49,0.3,,,,,lnr,83.3,80.3,0.775,42,74,37,7,100,60,1ère Ligne,1L,78,Haute,False,Moyenne,False,18,89.2,72.6,Australie,26,cluster_1,75.7,91.7,50.0,86.6,51.5,68.3,86.4,76.7,True
lnr_1014,1014,dillyn-leyds,Dillyn Leyds,La Rochelle,LRO,FULLBACK,Arrière,Afrique du Sud,33.0,183.0,88.0,2025-2026,12,917.0,76.4,0,0,0,1.92,,,0.09,,,,0.7,0.44,,,2.18,0.44,,,,,lnr,67.2,67.2,1.0,54,26,30,18,100,48,Arrière,ARR,100,Haute,False,Bonne,False,20,40.9,65.7,SA,16,cluster_1,68.3,57.4,50.0,90.5,90.5,63.1,89.0,67.2,False
lnr_988,988,ulupano-seuteni,Ulupano Seuteni,La Rochelle,LRO,CENTRE,Centre,Australie,32.0,187.0,103.0,2025-2026,12,705.0,58.8,0,0,0,4.31,,,0.11,,,,0.45,1.25,,,1.13,0.23,,,,,lnr,72.8,72.2,0.782,38,80,26,24,100,25,Centre,CTR,78,Haute,False,Moyenne,False,18,77.3,78.9,SAMOA,11,cluster_0,94.3,93.6,57.3,89.5,70.4,90.6,84.6,69.3,True
lnr_1028,1028,alexandre-kaddouri,A. Kaddouri,La Rochelle,LRO,FRONT_ROW,1ère ligne,France,22.0,189.0,114.0,2025-2026,11,563.0,51.2,2,0,0,8.24,,,0.85,,,,0.0,0.43,,,0.0,0.0,,,,,lnr,54.0,57.0,0.812,0,36,0,21,25,40,1ère Ligne,1L,81,Haute,False,Moyenne,False,153,3.2,,,,,,,,,,,,63.8,True
lnr_982,982,thomas-lavault,Thomas Lavault,La Rochelle,LRO,LOCK,2ème ligne,France,26.0,198.0,108.0,2025-2026,11,580.0,52.7,2,0,0,7.45,,,0.0,,,,0.0,0.28,,,0.69,0.14,,,,,lnr,48.9,55.7,0.676,0,20,32,2,18,19,2ème Ligne,2L,68,Moyenne,False,Moyenne,False,66,7.1,,,,,,,,,,,,57.7,True
lnr_2196,2196,nolann-le-garrec,Nolann Le Garrec,La Rochelle,LRO,SCRUM_HALF,Demi de mêlée,France,23.0,175.0,75.0,2025-2026,11,766.0,69.6,0,0,0,4.6,,,0.0,,,,0.73,0.94,,,7.31,0.52,,,,,lnr,73.1,73.1,1.0,52,44,100,26,100,37,Demi de mêlée,9,100,Haute,False,Moyenne,False,9,81.0,,,,,,,,,,,,74.1,True
lnr_1000,1000,reda-wardi,Reda Wardi,La Rochelle,LRO,FRONT_ROW,1ère ligne,France,30.0,185.0,110.0,2025-2026,11,514.0,46.7,0,0,0,9.65,,,0.0,,,,0.0,0.62,,,0.78,0.16,,,,,lnr,78.3,76.1,0.742,0,52,19,34,100,12,1ère Ligne,1L,74,Haute,False,Moyenne,False,44,72.3,,,,,,,,,,,,72.8,True
lnr_12674,12674,lucas-andjisseramatchi,L. Andjisseramatchi,La Rochelle,LRO,BACK_ROW,3ème ligne,France,19.0,188.0,102.0,2025-2026,10,223.0,22.3,0,0,0,12.91,,,0.36,,,,0.0,0.36,,,0.0,0.0,,,,,lnr,69.3,69.8,0.262,0,34,0,60,100,20,3ème Ligne,3L,26,Basse,True,Basse,False,49,47.3,,,,,,,,,,,,70.6,True
lnr_1017,1017,paul-boudehent,Paul Boudehent,La Rochelle,LRO,BACK_ROW,3ème ligne,France,26.0,192.0,107.0,2025-2026,10,666.0,66.6,0,0,0,9.49,,,0.24,,,,0.24,0.36,,,2.4,0.48,,,,,lnr,77.3,75.7,0.781,28,34,92,28,100,68,3ème Ligne,3L,78,Haute,False,Moyenne,False,19,80.6,,,,,,,,,,,,69.1,True
lnr_1025,1025,matthias-haddad,M. Haddad,La Rochelle,LRO,BACK_ROW,3ème ligne,France,25.0,192.0,99.0,2025-2026,10,490.0,49.0,0,0,0,10.78,,,0.49,,,,0.16,0.33,,,0.0,0.0,,,,,lnr,72.1,71.2,0.575,19,31,0,40,100,27,3ème Ligne,3L,57,Moyenne,False,Moyenne,False,34,64.0,,,,,,,,,,,,71.0,True
lnr_965,965,nikolozi-sutidze,N. Sutidze,La Rochelle,LRO,FRONT_ROW,1ère ligne,Géorgie,22.0,180.0,104.0,2025-2026,10,360.0,36.0,0,0,0,8.22,,,0.22,,,,0.0,0.67,,,1.11,0.22,,,,,lnr,78.3,74.3,0.519,0,56,28,21,100,28,1ère Ligne,1L,52,Moyenne,False,Basse,False,58,63.7,,,,,,,,,,,,72.0,True
lnr_2387,2387,ihaia-west,Ihaia West,La Rochelle,LRO,FLY_HALF,Demi d'ouverture,Nouvelle Zélande,34.0,175.0,84.0,2025-2026,10,423.0,42.3,0,0,0,2.08,,,0.0,,,,0.95,0.19,,,8.7,0.38,,,,,lnr,70.7,70.4,0.581,75,10,65,11,100,42,Ouvreur,10,58,Moyenne,False,Moyenne,False,8,80.3,,,,,,,,,,,,67.8,True
lnr_360,360,kane-douglas,Kane Douglas,La Rochelle,LRO,LOCK,2ème ligne,Australie,36.0,,119.0,2025-2026,9,423.0,47.0,0,0,0,8.89,,,0.38,,,,0.0,0.19,,,0.0,0.0,,,,,lnr,78.1,74.0,0.493,0,13,0,19,100,20,2ème Ligne,2L,49,Moyenne,False,Moyenne,False,34,52.9,65.2,Australie,11,cluster_1,56.4,52.8,50.0,77.4,68.1,50.0,77.8,67.0,True
lnr_3221,3221,semi-lagivala,Semi Lagivala,La Rochelle,LRO,CENTRE,Centre,Fidji,22.0,190.0,94.0,2025-2026,9,465.0,51.7,0,0,0,5.16,,,0.17,,,,0.52,1.03,,,0.86,0.17,,,,,lnr,71.6,70.8,0.516,44,66,20,35,100,25,Centre,CTR,52,Moyenne,False,Moyenne,False,23,71.4,,,,,,,,,,,,70.8,False
lnr_986,986,quentin-lespiaucq,Quentin Lespiaucq,La Rochelle,LRO,FRONT_ROW,1ère ligne,France,31.0,180.0,102.0,2025-2026,9,352.0,39.1,0,0,0,10.91,,,0.23,,,,0.23,0.45,,,2.27,0.45,,,,,lnr,86.6,78.5,0.508,65,38,57,46,100,45,1ère Ligne,1L,51,Moyenne,False,Basse,False,26,83.8,,,,,,,,,,,,76.5,True
lnr_1030,1030,karl-sorin,Karl Sorin,La Rochelle,LRO,FRONT_ROW,1ère ligne,France,22.0,186.0,135.0,2025-2026,9,349.0,38.8,0,0,0,6.65,,,0.0,,,,0.0,0.69,,,0.0,0.0,,,,,lnr,75.1,72.6,0.504,0,57,0,7,100,0,1ère Ligne,1L,50,Moyenne,False,Basse,False,80,49.7,,,,,,,,,,,,70.0,True
lnr_1027,1027,louis-keziah-penverne,L. Penverne,La Rochelle,LRO,FRONT_ROW,1ère ligne,France,23.0,187.0,111.0,2025-2026,8,256.0,32.0,0,0,0,8.44,,,0.62,,,,0.31,0.94,,,1.56,0.31,,,,,lnr,88.4,76.8,0.369,88,78,39,23,100,55,1ère Ligne,1L,37,Basse,True,Basse,False,40,75.2,,,,,,,,,,,,72.5,True
lnr_964,964,hoani-bosmorin,Hoani Bosmorin,La Rochelle,LRO,WINGER,Ailier,France,21.0,184.0,78.0,2025-2026,7,234.0,33.4,0,0,0,2.39,,,0.0,,,,0.68,1.37,,,1.71,0.34,,,,,lnr,71.5,70.4,0.281,42,85,32,11,100,19,Ailier,AIL,28,Basse,True,Basse,False,15,65.0,,,,,,,,,,,,66.0,True
