Age,Height in cm,Weight in kg,Tries_avg,Try Assists_avg,Clean Breaks_avg,Defenders Beaten_avg,Meters Run_avg,Offload_avg,Passes_avg,Runs_avg,Missed Tackles_avg,Tackles_avg,Turnovers Conceded_avg,Penalties Conceded_avg,Yellow Cards_avg,RucksWon_avg,ScrumsRatio_avg,Tackle Ratio_avg,Lineouts Won_avg,Conversion Goals_avg,Penalty Goals_avg,Drop Goals Converted_avg,name,matches_intl,position_naim,sub_caps,is_forward,team_code,cluster,axis_course,axis_distrib,axis_kicking,axis_physique,axis_rigueur,axis_danger,axis_melee,rating_intl,photo_url,position_label,team
26.0,185.42,86.64,69.66049382716051,100.0,85.63636363636364,99.98479101681008,83.55621481998247,86.33109619686806,77.99916305901931,92.13568281938332,100.0,68.8934138463699,51.0,73.37003511372257,72.7777777777778,93.28779599271395,92.14289247613236,74.15935718642858,50.24645633287609,86.1462820821215,71.73049383286377,50.0,A HASTINGS,27,FH,12.0,0,SCOT,cluster_1,90.4,91.0,69.9,79.7,64.3,88.3,92.1,82.0,https://www.lequipe.fr/_medias/img-sportif-rugby/9186/100,Ouvreur,SCOT
24.0,185.42,109.77,56.63541666666666,56.05884025014213,55.01136363636364,72.54163258678342,75.75962412531976,62.26174496644297,56.52683192929842,100.0,72.25786017872713,100.0,73.96875,81.61624583134825,100.0,92.5183719615602,83.9942561902883,97.0402410274321,50.0,50.0,50.0,50.0,M FAGERSON,32,N8,3.0,1,SCOT,cluster_1,77.0,60.9,50.0,86.6,79.2,65.5,50.0,71.7,https://www.lequipe.fr/_medias/img-sportif-rugby/8842/100,N°8,SCOT
30.0,182.88,86.64,61.58181818181818,100.0,74.29752066115702,88.07618876829108,84.43173506196996,100.0,100.0,97.69935122146583,100.0,80.11865034277618,50.0,79.79643986313826,59.90909090909092,94.3348045397225,88.6028099557211,80.48158873714412,51.45185185185186,99.37610706553828,86.44796465603059,50.0,F RUSSELL,55,FH,2.0,0,SCOT,cluster_1,86.3,100.0,79.4,84.5,63.5,80.5,88.6,85.1,https://www.lequipe.fr/_medias/img-sportif-rugby/7295/100,Ouvreur,SCOT
31.0,185.42,107.95,53.12254901960785,61.40487576497342,56.288770053475936,53.42187970956864,56.114100461231786,57.69364390051324,52.13666109194425,67.37030318735427,65.43579157905535,87.10566096962593,91.35294117647058,71.16273855897765,100.0,93.82594021215029,94.57626050073765,97.35593526947352,50.0,50.0,50.0,50.0,A DELL,34,P,12.0,1,SCOT,cluster_1,73.5,84.7,50.0,92.9,76.1,75.5,89.3,79.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SCOT
32.0,190.5,101.6,68.73529411764707,50.0,72.01069518716578,74.63753390889423,72.12385484815664,76.92775365179631,55.475194048107106,81.81508162736465,100.0,90.33224018437599,79.82352941176471,73.0852226550458,56.76470588235296,96.07039537126327,92.47748057951559,89.52443194773882,50.39143064633261,50.0,50.0,50.0,A DUNBAR,17,C,1.0,0,SCOT,cluster_1,75.2,62.5,50.0,91.4,72.1,66.5,92.5,68.7,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,SCOT
27.0,175.26,78.93,77.69565217391305,66.85938156561288,84.86166007905138,65.17529262504354,66.09119377482264,50.0,95.20663929858112,65.40670369660987,63.03892953261818,64.07069109736665,91.47826086956522,97.15806698842098,100.0,93.45007451564831,89.0285961832782,90.18715763846625,50.0,51.844895304758566,50.0,50.0,G HORNE,23,SH,12.0,0,SCOT,cluster_1,70.3,63.4,50.6,91.1,95.5,73.7,89.0,76.6,https://www.lequipe.fr/_medias/img-sportif-rugby/8845/100,Demi de mêlée,SCOT
33.0,195.58,109.77,50.0,50.0,54.85950413223141,73.26878202506677,65.07480786342593,73.78035387431362,53.09573055935103,86.17012414897883,67.03951018467149,72.93804496304145,86.63636363636364,76.23110572133916,100.0,98.64298724954466,94.29743708125164,92.57249791216742,50.0,50.0,50.0,50.0,D DENTON,11,N8,14.0,1,SCOT,cluster_1,67.6,64.6,50.0,81.2,83.4,58.5,82.9,71.7,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,N°8,SCOT
32.0,187.96,103.87,62.06439393939394,67.62571709132257,63.36363636363637,67.45158651880007,66.71337393553743,64.86272117144603,54.437213801736476,71.75859030837006,76.41124078624081,73.81068797793978,71.04545454545455,79.20221750617176,100.0,91.26844262295084,88.45215756756313,91.3031054966539,50.0,50.0,50.0,50.0,C HARRIS,44,C,12.0,0,SCOT,cluster_1,67.4,64.6,50.0,91.3,80.6,65.1,88.5,67.9,https://www.lequipe.fr/_medias/img-sportif-rugby/8271/100,Centre,SCOT
30.0,190.5,123.83,58.84722222222222,50.0,54.45454545454545,53.87813033751113,53.00403779887111,50.0,51.513468273460504,68.13215859030839,56.24782040104621,59.59907316388149,95.91666666666669,89.1059234556138,100.0,92.84153005464478,84.90362260293172,95.67837653656281,50.0,50.0,50.0,50.0,O KEBBLE,12,P,9.0,1,SCOT,cluster_1,70.5,50.0,50.0,91.4,86.8,67.7,79.7,78.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SCOT
37.0,175.26,79.83,53.538888888888884,100.0,58.90909090909091,53.87813033751113,56.32850629628848,58.71946308724834,100.0,65.1274008810573,79.9895379250218,70.11234377194215,68.96666666666667,100.0,100.0,95.47131147540979,93.15860636140287,87.02135357034933,50.22181069958848,100.0,100.0,50.0,G LAIDLAW,30,SH,8.0,0,SCOT,cluster_1,58.6,82.0,84.2,89.5,87.6,66.1,93.2,81.0,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,SCOT
33.0,182.88,91.63,64.15555555555554,56.46276293348494,80.2909090909091,78.69816449758234,71.14842610405259,73.97852348993291,63.84823470216361,84.39929515418507,87.48692240627727,80.71703412442073,75.5,73.85421629347306,100.0,96.39626907857536,91.53664820103675,90.33170954341986,50.0,58.4865184018894,53.259574074929574,50.0,P HORNE,30,C,23.0,0,SCOT,cluster_1,78.7,65.1,54.0,92.1,80.4,69.8,91.5,72.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,SCOT
36.0,190.5,119.75,53.9320987654321,50.0,50.0,50.0,51.06810232848751,54.84414615958241,52.69061026392978,61.74273127753306,70.82606800348738,70.5186537471329,90.92592592592592,63.686411518712596,100.0,96.80643127364428,95.16588429131508,91.96700844296707,50.0,50.0,50.0,50.0,G REID,27,P,24.0,1,SCOT,cluster_1,56.2,56.6,50.0,89.9,72.4,50.5,89.9,70.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SCOT
30.0,182.88,112.94,50.0,57.180847703872146,51.979797979797965,56.03264719168398,54.22790505026304,52.422073079791204,51.34530513196489,67.729221732746,59.71883173496077,71.94073866030051,87.29629629629629,63.686411518712596,100.0,91.03706343549544,88.47829313038177,96.39923841628044,50.0,50.0,50.0,50.0,R SUTHERLAND,27,P,3.0,1,SCOT,cluster_1,71.0,65.0,50.0,91.4,70.6,64.0,83.3,72.6,https://www.lequipe.fr/_medias/img-sportif-rugby/7899/100,Pilier,SCOT
26.0,193.04,109.77,52.58943089430894,54.72885092694021,59.12638580931264,62.48568791588949,63.39361243008874,69.14028482566707,58.85932647879319,87.9069517567423,81.0867161417909,100.0,74.90243902439025,50.0,82.07317073170732,92.00930438635359,88.73987661874945,96.1158895667295,50.324601023788006,50.0,50.0,50.0,J RITCHIE,41,FL,2.0,1,SCOT,cluster_1,72.7,68.2,50.0,91.5,62.5,58.6,83.7,67.6,https://www.lequipe.fr/_medias/img-sportif-rugby/8357/100,Flanker,SCOT
38.0,187.96,127.91,50.0,50.0,50.0,50.0,51.201615119548435,50.0,50.56755060254768,59.32511013215861,54.685865300784656,57.54212891447831,87.75,67.31777036684133,50.0,94.75409836065585,86.01167411413591,85.9717215225432,50.0,50.0,50.0,50.0,M LOW,8,P,21.0,1,SCOT,cluster_1,54.2,50.0,50.0,84.9,58.4,50.0,80.8,61.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SCOT
34.0,182.88,92.99,78.95454545454545,67.62571709132257,87.25619834710743,82.43527191372942,86.44899195963612,57.92678462477122,53.78367068365126,88.05398478173815,77.26321629547438,65.95690084385492,50.0,92.07703524044638,100.0,97.03067160232685,91.80928556953327,85.18432208829398,50.20164609053497,50.0,50.0,50.0,T SEYMOUR,33,W,0.0,0,SCOT,cluster_1,86.0,61.5,50.0,88.6,77.1,79.1,91.8,74.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,SCOT
32.0,190.5,109.77,75.95185185185184,54.308508622323295,64.25454545454545,61.375848990032644,64.79321724955196,67.43892617449667,56.30611780608543,84.39929515418507,81.6556233653008,87.54304170762535,83.66666666666667,85.47456460748505,100.0,94.67013194722117,89.57635690261961,94.41904257190559,90.81316872427985,50.0,50.0,50.0,S MCINALLY,45,H,17.0,1,SCOT,cluster_1,94.0,73.8,50.0,91.3,76.7,83.9,85.3,83.7,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Talonneur,SCOT
32.0,190.5,117.93,50.0,55.53951108584423,51.52727272727273,51.32964468714668,52.57488954188953,55.60536912751679,52.91883167024525,69.36070484581501,73.56320836965999,73.82137340261202,93.0,60.78132444020961,79.0,96.18852459016394,92.54591905520763,92.36590502292316,50.0,50.0,50.0,50.0,S BERGHAN,35,P,20.0,1,SCOT,cluster_1,66.6,69.3,50.0,90.0,66.1,55.4,87.3,70.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SCOT
33.0,208.28,125.65,54.82575757575758,50.0,57.28925619834711,54.23068764092123,57.81049827706489,55.945088468578405,55.98507908141199,79.10564677613141,51.70395101846715,99.86531513704666,88.86363636363636,70.28888215167393,100.0,94.98360655737707,87.77347601695055,100.0,50.0,50.0,50.0,50.0,R GRAY,22,L,12.0,1,SCOT,cluster_1,76.3,54.1,50.0,94.6,73.8,63.9,82.2,73.1,https://www.lequipe.fr/_medias/img-sportif-rugby/11500000000005380/100,2e Ligne,SCOT
36.0,193.04,110.68,54.82575757575758,50.0,54.85950413223141,50.0,54.64260387098264,55.945088468578405,51.960629354255644,66.10700841009213,61.92765712927004,67.45286029796635,91.0909090909091,85.14444107583698,100.0,98.79918032786878,94.5990733259683,92.80053685409744,50.0,50.0,50.0,50.0,T SWINSON,22,L,25.0,1,SCOT,cluster_1,61.5,52.6,50.0,90.5,82.2,56.4,88.9,74.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,SCOT
29.0,185.42,101.6,98.53333333333332,77.69755542922117,98.87272727272727,94.54309701941351,94.21943639938273,79.89530201342284,58.237591602692184,87.47806167400888,99.26852659110727,81.97079061929506,65.0,88.79466412577419,100.0,96.42478302796528,91.26840084228986,85.2533583263819,50.0,50.0,50.0,50.0,H JONES,35,C,7.0,0,SCOT,cluster_1,93.7,75.9,50.0,88.5,81.8,92.6,91.3,83.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,SCOT
33.0,190.5,105.69,50.0,50.0,53.05454545454546,60.63715749717338,70.87377121958438,64.94765100671142,58.951083788752115,97.95770925110139,73.56320836965999,85.41862098019942,66.4,51.44354454502141,79.0,96.18852459016394,92.72842165705302,92.91616951385667,50.57037037037037,50.0,50.0,50.0,R WILSON,35,N8,13.0,1,SCOT,cluster_1,68.9,59.0,50.0,79.3,51.9,50.5,77.1,59.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,N°8,SCOT
27.0,193.04,110.68,66.76315789473685,60.20436252655517,66.88038277511961,74.49345476322817,78.52254836401832,56.883786647827634,55.376795182030726,100.0,85.51392649015742,91.86061981241548,61.31578947368421,89.67929590531831,100.0,92.48921484037979,92.08846187558201,91.97222313585891,50.0,50.0,50.0,50.0,M BRADBURY,19,FL,4.0,1,SCOT,cluster_1,90.4,61.2,50.0,88.6,77.0,77.8,87.0,78.6,https://www.lequipe.fr/_medias/img-sportif-rugby/7276/100,Flanker,SCOT
32.0,198.12,108.86,50.0,50.0,55.34545454545454,66.28814741754674,67.90406528127181,56.53959731543626,53.40530361528613,74.86696035242295,76.24084568439409,79.61999719140572,95.1,86.92710814673653,100.0,94.75409836065576,91.99515227463849,94.10818234311844,50.0,50.0,50.0,50.0,B THOMSON,10,N8,2.0,1,SCOT,cluster_1,61.5,50.8,50.0,81.0,94.0,54.9,74.4,69.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,N°8,SCOT
38.0,185.42,115.21,69.90625,62.11768050028426,60.02272727272727,63.088689889100074,57.88559922203666,50.0,51.56076415700615,76.42114537444938,68.74346120313864,82.2254599073164,84.6875,75.488327775131,100.0,96.47540983606557,93.65722954144476,95.41288665919971,87.01466049382717,50.0,50.0,50.0,R FORD,16,H,23.0,1,SCOT,cluster_1,82.7,59.9,50.0,92.6,71.6,83.0,89.5,78.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Talonneur,SCOT
29.0,185.42,119.75,50.0,50.0,51.843260188087775,53.209487175871274,53.646280362767676,52.25503355704698,51.409091151152886,63.29096156767433,59.04856747737728,68.72528558077373,91.55172413793105,68.44474380246749,100.0,96.11414693381927,87.80507600449232,97.28425696167628,50.0,50.0,50.0,50.0,J BHATTI,29,P,18.0,1,SCOT,cluster_1,64.0,50.5,50.0,93.6,74.9,51.3,82.6,71.5,https://www.lequipe.fr/_medias/img-sportif-rugby/9653/100,Pilier,SCOT
34.0,182.88,102.97,59.65151515151515,50.0,50.0,52.115343820460616,57.97435488427604,79.72544234289205,54.54040482038151,65.25927112535045,73.85531425854008,90.88955841237824,59.90909090909091,82.17332929100436,100.0,96.41165755919857,89.298893597375,95.80752670831795,50.0,50.0,50.0,50.0,J HARDIE,11,FL,3.0,1,SCOT,cluster_1,54.7,72.2,50.0,92.6,73.4,51.0,84.2,66.3,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,SCOT
29.0,182.88,101.6,100.0,93.08508622323288,97.5151515151515,99.12298427514094,87.25006870600174,71.79865771812084,55.54938366935518,84.53744493392074,100.0,68.8934138463699,51.0,85.47456460748505,100.0,91.94899817850636,82.92144156622203,70.68503755661395,50.0,50.0,50.0,50.0,K STEYN,9,W,2.0,0,SCOT,cluster_1,92.1,78.6,50.0,76.9,75.0,97.5,82.9,83.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,SCOT
36.0,190.5,104.78,63.698924731182785,50.0,62.07038123167154,58.256664589539824,62.71386320038353,58.43819008443387,58.27525394682437,92.51448060252956,64.51106673791378,99.01277910405844,74.70967741935483,51.503788286280695,52.58064516129034,98.19672131147532,91.69712462679738,98.19028697610122,50.0,50.0,50.0,50.0,J BARCLAY,31,FL,8.0,1,SCOT,cluster_1,73.7,54.7,50.0,94.8,56.0,61.6,86.6,63.9,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Flanker,SCOT
31.0,172.72,110.68,50.0,67.62571709132257,50.0,50.0,53.60484535864533,55.945088468578405,55.36593296954179,56.216740088105745,56.8158040738686,55.9838378164456,95.54545454545456,100.0,100.0,97.1926229508197,93.72648276089501,96.0352388532547,50.0,69.2875418224759,72.22436869270156,50.0,D WEIR,11,FH,15.0,0,SCOT,cluster_1,52.5,60.8,64.2,96.4,98.2,54.2,93.7,67.4,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ouvreur,SCOT
30.0,180.34,104.78,78.10294117647058,61.40487576497342,57.86096256684492,62.318766954447106,62.970374966890546,63.46387682589816,54.13978086564197,78.8895568800208,91.89714857172164,79.52319981496322,81.26470588235293,71.16273855897765,78.38235294117645,93.77868852459022,85.5499859844675,88.6407771419242,90.51307189542484,50.0,50.0,50.0,G TURNER,34,H,9.0,1,SCOT,cluster_1,85.7,76.5,50.0,86.8,59.7,86.7,81.2,77.9,https://www.lequipe.fr/_medias/img-sportif-rugby/6312/100,Talonneur,SCOT
28.0,190.5,102.97,50.0,58.078453666856184,54.45454545454545,55.81719550626669,57.86056557371274,60.89932885906042,55.1079554229292,69.16828193832602,65.61955100261554,77.88302204746526,100.0,78.21184691122755,100.0,88.95901639344261,85.95073128101969,94.41072743446449,50.0,50.0,50.0,50.0,S SKINNER,24,L,5.0,1,SCOT,cluster_1,69.1,68.6,50.0,88.7,83.4,65.6,80.4,77.8,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,SCOT
31.0,187.96,117.93,50.0,50.0,50.0,56.64822343573336,51.201615119548435,50.0,52.270202410190755,63.321585903083715,55.355274629468184,66.4555539952254,100.0,62.64888041924723,100.0,92.4590163934426,93.989644994806,99.24699970348179,50.0,50.0,50.0,50.0,A ALLAN,7,P,7.0,1,SCOT,cluster_1,63.4,50.0,50.0,93.9,76.4,53.5,88.7,73.1,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Pilier,SCOT
26.0,177.8,102.97,70.41666666666667,79.82813661608435,64.3916083916084,68.79401625101546,69.08719401436565,52.515229736706246,57.15986913983238,78.69264656048801,71.62707061900613,70.04202089162068,88.69230769230771,82.40187635137609,71.73076923076924,87.97317436661699,82.22415258492889,92.47848019972186,50.0,50.0,50.0,50.0,S TUIPULOTU,26,C,0.0,0,SCOT,cluster_1,70.3,64.7,50.0,91.2,82.5,70.8,82.2,70.1,https://www.lequipe.fr/_medias/img-sportif-rugby/12310/100,Centre,SCOT
27.0,182.88,84.82,89.8125,50.0,83.4090909090909,87.8117707907335,73.5816967211382,58.17449664429531,55.95928132675075,72.5356828193833,59.37173060156932,67.14120207835978,75.5,100.0,100.0,92.17213114754101,89.5574389499893,96.24935624326984,50.83179012345679,50.0,50.0,50.0,R HUTCHINSON,8,FB,4.0,0,SCOT,cluster_1,79.3,54.4,50.0,95.1,90.2,78.2,89.6,71.2,https://www.lequipe.fr/_medias/img-sportif-rugby/7677/110,Arrière,SCOT
34.0,187.96,96.62,88.6060606060606,67.62571709132257,100.0,90.19153258875168,94.93312295523572,83.68883465527766,55.84749105655193,84.85142170604732,77.26321629547438,64.12850595549655,67.33333333333334,90.096294050558,100.0,93.51092896174856,93.97856447969394,82.05416631263661,50.403292181069965,50.0,50.0,50.0,S MAITLAND,33,W,5.0,0,SCOT,cluster_1,92.4,73.0,50.0,85.4,83.3,86.7,94.0,81.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,SCOT
30.0,182.88,88.0,79.859375,95.44130187606596,95.9375,100.0,100.0,100.0,64.11782123837375,100.0,82.80105710549262,63.11301958994524,50.0,75.488327775131,77.03125,93.07235726399095,88.51434218254536,82.68724155872609,50.72781635802468,55.967083251328475,52.29188802143485,86.02941176470623,S HOGG,64,FB,1.0,0,SCOT,cluster_1,99.0,93.1,64.2,85.7,65.7,92.4,88.5,86.4,https://www.lequipe.fr/_medias/img-sportif-rugby/6324/100,Arrière,SCOT
26.0,193.04,104.78,73.59259259259258,97.39359484555621,89.20000000000002,87.7471352851083,93.55187244407804,76.158389261745,63.06627609420902,82.46519823788552,73.32519616390586,64.74905209942425,57.53333333333333,88.37965168598801,100.0,93.03278688524591,88.9664781440137,83.36826750095165,50.59149519890261,66.03009031467997,56.51914814985914,50.0,B KINGHORN,45,W,6.0,0,SCOT,cluster_1,88.2,83.3,57.8,86.2,78.7,86.6,89.0,81.4,https://www.lequipe.fr/_medias/img-sportif-rugby/8291/100,Ailier,SCOT
36.0,180.34,112.94,54.71851851851852,50.0,51.18787878787879,54.65375640501336,52.67025582121876,50.0,51.71526404325525,64.6438766519824,83.32170880557979,81.08271310209244,86.93333333333334,50.0,83.66666666666667,93.39664134346278,89.65202871314087,90.75112062925993,50.0,50.0,50.0,50.0,W NEL,45,P,15.0,1,SCOT,cluster_1,65.1,50.0,50.0,88.0,59.3,58.9,84.4,64.5,https://www.lequipe.fr/_medias/img-sportif-rugby/6734/100,Pilier,SCOT
30.0,200.66,117.93,53.9320987654321,50.0,59.898989898989896,56.89445393335312,58.099775991030256,57.266219239373605,55.63346524010298,81.08370044052869,66.6608544027899,92.05308243224268,83.66666666666667,75.79094101247506,100.0,96.41165755919857,93.75161911462143,98.05514064985589,50.0,50.0,50.0,50.0,B TOOLIS,27,L,10.0,1,SCOT,cluster_1,81.1,55.5,50.0,93.6,73.8,68.7,88.1,75.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,2e Ligne,SCOT
29.0,175.26,75.75,50.0,69.38828880045482,50.0,50.0,51.321776631503276,56.53959731543626,76.56136819923185,52.4866960352423,64.9947689625109,53.29111079904508,80.4,100.0,100.0,100.0,89.71256616155789,57.708226040544965,50.0,58.4865184018894,54.889361112394354,50.0,S HIDALGO-CLYNE,10,SH,12.0,0,SCOT,cluster_1,51.0,64.8,54.6,70.0,92.2,54.7,89.7,68.6,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Demi de mêlée,SCOT
29.0,177.8,88.0,56.33830845771144,90.51284226960706,72.3392130257802,65.97558168885179,64.00688669204976,73.42542321947312,100.0,68.09349727135252,74.61827740113732,63.75389587660629,64.8955223880597,71.70792061607159,100.0,92.94949762030669,90.1579313818677,84.0555857576828,50.198636447392644,50.0,50.0,50.0,A PRICE,67,SH,16.0,0,SCOT,cluster_1,67.6,84.4,50.0,86.6,75.4,70.8,90.2,79.2,https://www.lequipe.fr/_medias/img-sportif-rugby/7298/100,Demi de mêlée,SCOT
25.0,175.26,84.82,100.0,67.62571709132257,100.0,100.0,100.0,65.85356924954243,52.889348522060956,90.50300360432526,84.07902036934298,65.1258122582375,65.84848484848484,78.21184691122755,77.72727272727273,92.57377049180329,86.63587646544762,82.54244459357058,51.008230452674894,50.0,50.0,50.0,D GRAHAM,33,W,4.0,0,SCOT,cluster_1,97.6,64.8,50.0,85.5,73.2,92.2,86.6,81.6,https://www.lequipe.fr/_medias/img-sportif-rugby/9864/100,Ailier,SCOT
27.0,187.96,125.65,53.66091954022989,56.68561682774303,51.843260188087775,54.41304486682301,57.023233198740044,52.25503355704698,52.113636726729325,79.47592283153583,72.62141869344319,83.76225733503142,91.55172413793105,50.0,87.32758620689656,93.80142282709556,88.91351467555364,94.39694122485683,50.0,50.0,50.0,50.0,Z FAGERSON,58,P,13.0,1,SCOT,cluster_1,82.1,64.2,50.0,90.8,62.7,66.2,83.7,70.5,https://www.lequipe.fr/_medias/img-sportif-rugby/7749/100,Pilier,SCOT
30.0,182.88,93.89,62.49019607843137,50.0,75.15508021390373,81.48129332803151,72.61863754444128,50.0,52.40374372843727,71.57574501166108,63.23067849633316,60.00239556572524,74.05882352941177,88.46509542359104,100.0,91.50273224043718,89.76427523208072,86.08851282618782,50.0,50.0,50.0,50.0,M BENNETT,17,C,5.0,0,SCOT,cluster_1,75.2,50.3,50.0,87.7,85.3,67.2,89.8,67.2,https://www.lequipe.fr/_medias/img-sportif-rugby/7306/100,Centre,SCOT
31.0,185.42,101.6,63.51212121212121,57.05028683652903,58.74710743801654,89.76846382465956,66.56044110214036,73.78035387431362,55.98507908141199,94.87356027232687,62.95002774035033,100.0,73.27272727272728,67.91199272380786,100.0,92.86727616645635,90.25849461765499,99.23048207141257,50.0,50.0,50.0,50.0,H WATSON,55,FL,6.0,1,SCOT,cluster_1,86.9,73.4,50.0,94.0,73.3,78.2,85.2,78.7,https://www.lequipe.fr/_medias/img-sportif-rugby/6314/100,Flanker,SCOT
30.0,175.26,88.9,50.0,71.54254311161645,85.63636363636364,100.0,74.1658151820298,57.266219239373605,52.522447122434166,86.60969162995602,100.0,85.34896784159531,61.8888888888889,100.0,100.0,97.75045537340617,97.05525417580424,87.32639886590694,50.0,50.0,50.0,50.0,N GRIGG,9,C,2.0,0,SCOT,cluster_1,86.7,62.7,50.0,90.4,84.8,76.1,97.1,75.5,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Centre,SCOT
29.0,198.12,118.84,55.58771929824561,53.40145417551839,55.62679425837321,61.430278889506475,58.91724904507003,71.79865771812084,59.279950203060466,97.44354277764904,61.83797549671914,100.0,84.52631578947368,61.01067342009142,100.0,94.02585119798228,89.88559266676901,99.66556059956869,50.0,50.0,50.0,50.0,J GRAY,57,L,6.0,1,SCOT,cluster_1,92.7,77.5,50.0,94.0,67.0,75.1,84.3,77.1,https://www.lequipe.fr/_medias/img-sportif-rugby/7304/100,2e Ligne,SCOT
33.0,185.42,93.89,81.85,69.38828880045482,100.0,87.23005124010683,84.36619241908548,69.61879194630875,54.767425061400594,83.57039647577095,91.235614646905,64.80999859570287,65.70000000000002,67.31777036684133,100.0,97.79508196721312,86.45489471861755,78.97722011538201,51.99629629629629,50.0,50.0,50.0,B MCGUIGAN,10,W,4.0,0,SCOT,cluster_1,88.7,67.5,50.0,84.5,74.0,84.5,86.5,77.2,https://t4.ftcdn.net/jpg/00/65/10/47/360_F_65104718_x17a76wzWKIm3BlhA6uyYVkDs9982c6q.jpg,Ailier,SCOT
